81408;2010-12-04T07:00:00+01:00;100900;10;3.6;93;100820.0;;;3.890667,-51.804667;24.200000000000045;;;6;97308
81408;2010-12-05T19:00:00+01:00;100850;10;5.1;87;100770.0;;;3.890667,-51.804667;26.200000000000045;;;6;97308
81408;2010-08-04T23:00:00+02:00;101100;60;2.1;71;101020.0;;;3.890667,-51.804667;28.80000000000001;;;6;97308
81408;2010-09-28T05:00:00+02:00;101050;0;0.0;96;100970.0;;;3.890667,-51.804667;23.5;;;6;97308
81408;2010-10-06T11:00:00+02:00;101160;0;0.0;96;101080.0;;;3.890667,-51.804667;21.700000000000045;;;6;97308
81408;2010-07-05T11:00:00+02:00;101150;0;0.0;98;101070.0;;;3.890667,-51.804667;23.0;;;6;97308
81408;2010-09-04T17:00:00+02:00;101340;140;2.1;58;101260.0;;;3.890667,-51.804667;32.10000000000002;;;6;97308
81408;2010-10-16T17:00:00+02:00;101170;30;1.5;48;101090.0;;;3.890667,-51.804667;33.80000000000001;;;6;97308
81408;2010-10-19T08:00:00+02:00;101000;240;0.5;96;100920.0;;;3.890667,-51.804667;23.5;;;6;97308
81408;2010-10-19T14:00:00+02:00;101260;40;2.1;70;101180.0;;0.4;3.890667,-51.804667;30.400000000000034;;;6;97308
81408;2010-10-07T08:00:00+02:00;101030;0;0.0;96;100950.0;;;3.890667,-51.804667;22.600000000000023;;;6;97308
81408;2011-06-23T20:00:00+02:00;101090;360;1.5;86;101010.0;;;3.890667,-51.804667;26.400000000000034;;;6;97308
81408;2011-07-30T11:00:00+02:00;100850;0;0.0;98;100770.0;;;3.890667,-51.804667;22.30000000000001;;;6;97308
81408;2011-07-31T23:00:00+02:00;101110;200;1.5;92;101030.0;;;3.890667,-51.804667;24.100000000000023;;;6;97308
81408;2011-08-02T14:00:00+02:00;101310;0;0.0;83;101230.0;;13.0;3.890667,-51.804667;26.400000000000034;;;6;97308
81408;2011-07-13T23:00:00+02:00;100900;50;1.0;68;100820.0;;;3.890667,-51.804667;29.100000000000023;;;6;97308
81408;2011-08-04T17:00:00+02:00;101460;120;2.1;54;101380.0;;;3.890667,-51.804667;31.400000000000034;;;6;97308
